ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Armistice Day,Armistice Day_lower,Armistice Day_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Assumption Day,Assumption Day_lower,Assumption Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,Labor Day,Labor Day_lower,Labor Day_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Victory Day,Victory Day_lower,Victory Day_upper,Weekly-Increase Fourier Order,Weekly-Increase Fourier Order_lower,Weekly-Increase Fourier Order_upper,Whit Monday,Whit Monday_lower,Whit Monday_upper,Yearly Seasonality increase fourier_order,Yearly Seasonality increase fourier_order_lower,Yearly Seasonality increase fourier_order_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-05-25,894.3856549418243,704.6121395291061,1183.1864345201986,894.3856549418243,894.3856549418243,0.0,0.0,0.0,0.0,0.0,0.0,107.63690845,107.63690845,107.63690845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305431173,-142.75817305431173,-142.75817305431173,0.0,0.0,0.0,81.77301932060317,81.77301932060317,81.77301932060317,46.65175471629145,46.65175471629145,46.65175471629145,107.63690845,107.63690845,107.63690845,0.0,0.0,0.0,941.0374096581157
2022-05-26,894.8040513175862,1484.9484279239227,1968.2846944224393,894.8040513175862,894.8040513175862,0.0,0.0,0.0,0.0,0.0,0.0,893.5603511999999,893.5603511999999,893.5603511999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.7637148197366,-138.7637148197366,-138.7637148197366,0.0,0.0,0.0,82.9497672438687,82.9497672438687,82.9497672438687,837.7464036241321,837.7464036241321,837.7464036241321,893.5603511999999,893.5603511999999,893.5603511999999,0.0,0.0,0.0,1732.5504549417183
2022-05-27,895.222447693348,657.9236973855865,1141.5762602492105,895.222447693348,895.222447693348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.4101126471219,-69.4101126471219,-69.4101126471219,0.0,0.0,0.0,84.02482573106563,84.02482573106563,84.02482573106563,14.614713083943741,14.614713083943741,14.614713083943741,0.0,0.0,0.0,0.0,0.0,0.0,909.8371607772917
2022-05-28,895.6408440691099,876.2658470100737,1356.7083791602392,895.6408440691099,895.6408440691099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758951813,139.09579758951813,139.09579758951813,0.0,0.0,0.0,84.85168132882586,84.85168132882586,84.85168132882586,223.94747891834396,223.94747891834396,223.94747891834396,0.0,0.0,0.0,0.0,0.0,0.0,1119.588322987454
2022-05-29,896.0592404448718,1202.2704559568072,1692.7023765327162,896.0592404448718,896.0592404448718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441284544,452.57243441284544,452.57243441284544,0.0,0.0,0.0,85.26104010890631,85.26104010890631,85.26104010890631,537.8334745217518,537.8334745217518,537.8334745217518,0.0,0.0,0.0,0.0,0.0,0.0,1433.8927149666235
2022-05-30,896.4776368206335,656.6495831598999,1107.840145402591,896.4776368206335,896.4776368206335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011239403,-100.45487011239403,-100.45487011239403,0.0,0.0,0.0,85.06756269441149,85.06756269441149,85.06756269441149,-15.387307417982536,-15.387307417982536,-15.387307417982536,0.0,0.0,0.0,0.0,0.0,0.0,881.0903294026509
2022-05-31,896.8960331963954,626.5217190019364,1066.8673832958718,896.8960331963954,896.8960331963954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136860897,-140.28136136860897,-140.28136136860897,0.0,0.0,0.0,84.07779887416046,84.07779887416046,84.07779887416046,-56.20356249444854,-56.20356249444854,-56.20356249444854,0.0,0.0,0.0,0.0,0.0,0.0,840.6924707019468
2022-06-01,897.3144295721572,602.90408840917,1090.3645638753133,897.3144295721572,897.3144295721572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305465864,-142.75817305465864,-142.75817305465864,0.0,0.0,0.0,82.09904722529122,82.09904722529122,82.09904722529122,-60.65912582936743,-60.65912582936743,-60.65912582936743,0.0,0.0,0.0,0.0,0.0,0.0,836.6553037427898
2022-06-02,897.7328259479191,606.8962452914609,1076.04990651792,897.7328259479191,897.7328259479191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482046073,-138.76371482046073,-138.76371482046073,0.0,0.0,0.0,78.94881951917496,78.94881951917496,78.94881951917496,-59.81489530128576,-59.81489530128576,-59.81489530128576,0.0,0.0,0.0,0.0,0.0,0.0,837.9179306466333
2022-06-03,898.1512223236809,665.2019780435452,1164.3857676596715,898.1512223236809,898.1512223236809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264858595,-69.41011264858595,-69.41011264858595,0.0,0.0,0.0,74.46455523382161,74.46455523382161,74.46455523382161,5.05444258523567,5.05444258523567,5.05444258523567,0.0,0.0,0.0,0.0,0.0,0.0,903.2056649089166
2022-06-04,898.5696186994428,866.8629874211696,1357.5150159023963,898.5696186994428,898.5696186994428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0957975892934,139.0957975892934,139.0957975892934,0.0,0.0,0.0,68.51320974906949,68.51320974906949,68.51320974906949,207.6090073383629,207.6090073383629,207.6090073383629,0.0,0.0,0.0,0.0,0.0,0.0,1106.1786260378058
2022-06-05,898.9880150752045,1688.7748986731845,2160.122143270737,898.9880150752045,898.9880150752045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441262864,452.57243441262864,452.57243441262864,511.461983,511.461983,511.461983,61.00033182384101,61.00033182384101,61.00033182384101,1025.0347492364697,1025.0347492364697,1025.0347492364697,511.461983,511.461983,511.461983,0.0,0.0,0.0,1924.022764311674
2022-06-06,899.4064114509663,1351.4850002136943,1825.1575957046487,899.4064114509663,899.4064114509663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.4548701122612,-100.4548701122612,-100.4548701122612,733.4446985999999,733.4446985999999,733.4446985999999,51.878252316931565,51.878252316931565,51.878252316931565,684.8680808046704,684.8680808046704,684.8680808046704,733.4446985999999,733.4446985999999,733.4446985999999,0.0,0.0,0.0,1584.2744922556367
2022-06-07,899.8248078267281,571.5521869499266,1053.9209681228078,899.8248078267281,899.8248078267281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136919264,-140.28136136919264,-140.28136136919264,0.0,0.0,0.0,41.15302686794061,41.15302686794061,41.15302686794061,-99.12833450125204,-99.12833450125204,-99.12833450125204,0.0,0.0,0.0,0.0,0.0,0.0,800.6964733254761
2022-06-08,900.24320420249,555.0688727265075,1040.4478875176965,900.24320420249,900.24320420249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305383657,-142.75817305383657,-142.75817305383657,0.0,0.0,0.0,28.88980991856437,28.88980991856437,28.88980991856437,-113.86836313527219,-113.86836313527219,-113.86836313527219,0.0,0.0,0.0,0.0,0.0,0.0,786.3748410672179
2022-06-09,900.6616005782519,525.7472752107637,1004.7436302782709,900.6616005782519,900.6616005782519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482018274,-138.76371482018274,-138.76371482018274,0.0,0.0,0.0,15.216385030248754,15.216385030248754,15.216385030248754,-123.54732978993395,-123.54732978993395,-123.54732978993395,0.0,0.0,0.0,0.0,0.0,0.0,777.1142707883179
2022-06-10,901.0799969540137,591.6371834651164,1064.6687381072475,901.0799969540137,901.0799969540137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264794976,-69.41011264794976,-69.41011264794976,0.0,0.0,0.0,0.32463545546544503,0.32463545546544503,0.32463545546544503,-69.08547719248432,-69.08547719248432,-69.08547719248432,0.0,0.0,0.0,0.0,0.0,0.0,831.9945197615294
2022-06-11,901.4983933297754,800.7875754090762,1263.370946056956,901.4983933297754,901.4983933297754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579759008798,139.09579759008798,139.09579759008798,0.0,0.0,0.0,-15.530192587753312,-15.530192587753312,-15.530192587753312,123.5656050023347,123.5656050023347,123.5656050023347,0.0,0.0,0.0,0.0,0.0,0.0,1025.06399833211
2022-06-12,901.9167897055374,1107.3680858869395,1560.476274762156,901.9167897055374,901.9167897055374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441271794,452.57243441271794,452.57243441271794,0.0,0.0,0.0,-32.03250581212917,-32.03250581212917,-32.03250581212917,420.5399286005888,420.5399286005888,420.5399286005888,0.0,0.0,0.0,0.0,0.0,0.0,1322.4567183061263
2022-06-13,902.3351860812991,519.5453305788103,996.6231265528522,902.3351860812991,902.3351860812991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011201976,-100.45487011201976,-100.45487011201976,0.0,0.0,0.0,-48.81165055157025,-48.81165055157025,-48.81165055157025,-149.26652066359003,-149.26652066359003,-149.26652066359003,0.0,0.0,0.0,0.0,0.0,0.0,753.0686654177091
2022-06-14,902.7535824570609,459.75376322307153,954.142076020498,902.7535824570609,902.7535824570609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136790488,-140.28136136790488,-140.28136136790488,0.0,0.0,0.0,-65.44937985675246,-65.44937985675246,-65.44937985675246,-205.73074122465738,-205.73074122465738,-205.73074122465738,0.0,0.0,0.0,0.0,0.0,0.0,697.0228412324036
2022-06-15,903.1719788328228,440.9608801949288,907.4575204056749,903.1719788328228,903.1719788328228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305418343,-142.75817305418343,-142.75817305418343,0.0,0.0,0.0,-81.48932977580571,-81.48932977580571,-81.48932977580571,-224.2475028299892,-224.2475028299892,-224.2475028299892,0.0,0.0,0.0,0.0,0.0,0.0,678.9244760028336
2022-06-16,903.5903752085846,424.02419516660797,898.0525032462714,903.5903752085846,903.5903752085846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482090687,-138.76371482090687,-138.76371482090687,0.0,0.0,0.0,-96.44825686587548,-96.44825686587548,-96.44825686587548,-235.21197168678236,-235.21197168678236,-235.21197168678236,0.0,0.0,0.0,0.0,0.0,0.0,668.3784035218023
2022-06-17,904.0087715843465,495.0119083401297,978.2866225656963,904.0087715843465,904.0087715843465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264787271,-69.41011264787271,-69.41011264787271,0.0,0.0,0.0,-109.82871920347365,-109.82871920347365,-109.82871920347365,-179.23883185134636,-179.23883185134636,-179.23883185134636,0.0,0.0,0.0,0.0,0.0,0.0,724.7699397330001
2022-06-18,904.4271679601081,696.694886973897,1160.3313714643782,904.4271679601081,904.4271679601081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758965643,139.09579758965643,139.09579758965643,0.0,0.0,0.0,-121.13282295584851,-121.13282295584851,-121.13282295584851,17.962974633807853,17.962974633807853,17.962974633807853,0.0,0.0,0.0,0.0,0.0,0.0,922.390142593916
2022-06-19,904.8455643358702,981.2483055966883,1447.4601233325818,904.8455643358702,904.8455643358702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441281344,452.57243441281344,452.57243441281344,0.0,0.0,0.0,-129.87660829704893,-129.87660829704893,-129.87660829704893,322.69582611576453,322.69582611576453,322.69582611576453,0.0,0.0,0.0,0.0,0.0,0.0,1227.5413904516347
2022-06-20,905.2639607116319,435.4373579531265,919.7359549730379,905.2639607116319,905.2639607116319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.4548701117783,-100.4548701117783,-100.4548701117783,0.0,0.0,0.0,-135.6046140367505,-135.6046140367505,-135.6046140367505,-236.05948414852884,-236.05948414852884,-236.05948414852884,0.0,0.0,0.0,0.0,0.0,0.0,669.2044765631031
2022-06-21,905.6823570873937,377.7901615780413,854.184022044264,905.6823570873937,905.6823570873937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.2813613679522,-140.2813613679522,-140.2813613679522,0.0,0.0,0.0,-137.90414127793431,-137.90414127793431,-137.90414127793431,-278.18550264588646,-278.18550264588646,-278.18550264588646,0.0,0.0,0.0,0.0,0.0,0.0,627.4968544415073
2022-06-22,906.1007534631556,385.21524496090365,863.4242556740919,906.1007534631556,906.1007534631556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305369478,-142.75817305369478,-142.75817305369478,0.0,0.0,0.0,-136.4187336976494,-136.4187336976494,-136.4187336976494,-279.1769067513441,-279.1769067513441,-279.1769067513441,0.0,0.0,0.0,0.0,0.0,0.0,626.9238467118114
2022-06-23,906.5191498389174,387.93810106730376,868.4674430982999,906.5191498389174,906.5191498389174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482026235,-138.76371482026235,-138.76371482026235,0.0,0.0,0.0,-130.8604060538901,-130.8604060538901,-130.8604060538901,-269.6241208741525,-269.6241208741525,-269.6241208741525,0.0,0.0,0.0,0.0,0.0,0.0,636.895028964765
2022-06-24,906.9375462146793,482.97644284777374,963.4185992468988,906.9375462146793,906.9375462146793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264755461,-69.41011264755461,-69.41011264755461,0.0,0.0,0.0,-121.02018309980099,-121.02018309980099,-121.02018309980099,-190.43029574735564,-190.43029574735564,-190.43029574735564,0.0,0.0,0.0,0.0,0.0,0.0,716.5072504673236
2022-06-25,907.355942590441,709.0030063696637,1195.0330009384782,907.355942590441,907.355942590441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0957975898908,139.0957975898908,139.0957975898908,0.0,0.0,0.0,-106.77655745312353,-106.77655745312353,-106.77655745312353,32.31924013676729,32.31924013676729,32.31924013676729,0.0,0.0,0.0,0.0,0.0,0.0,939.6751827272083
2022-06-26,907.7743389662029,1048.7247014944237,1508.6009989936178,907.7743389662029,907.7743389662029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.5724344129028,452.5724344129028,452.5724344129028,0.0,0.0,0.0,-88.10153581000993,-88.10153581000993,-88.10153581000993,364.4708986028928,364.4708986028928,364.4708986028928,0.0,0.0,0.0,0.0,0.0,0.0,1272.2452375690957
2022-06-27,908.1927353419647,498.5821398103747,970.1760624220392,908.1927353419647,908.1927353419647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011237147,-100.45487011237147,-100.45487011237147,0.0,0.0,0.0,-65.06401634274575,-65.06401634274575,-65.06401634274575,-165.51888645511718,-165.51888645511718,-165.51888645511718,0.0,0.0,0.0,0.0,0.0,0.0,742.6738488868475
2022-06-28,908.6111317177266,488.6158971110538,957.7487022386691,908.6111317177266,908.6111317177266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136828567,-140.28136136828567,-140.28136136828567,0.0,0.0,0.0,-37.83032385774891,-37.83032385774891,-37.83032385774891,-178.11168522603455,-178.11168522603455,-178.11168522603455,0.0,0.0,0.0,0.0,0.0,0.0,730.4994464916921
2022-06-29,909.0295280934884,524.4300698908581,1009.2927281632352,909.0295280934884,909.0295280934884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.7581730535571,-142.7581730535571,-142.7581730535571,0.0,0.0,0.0,-6.66182058989624,-6.66182058989624,-6.66182058989624,-149.4199936434534,-149.4199936434534,-149.4199936434534,0.0,0.0,0.0,0.0,0.0,0.0,759.609534450035
2022-06-30,909.4479244692502,553.7019773094544,1030.206030277176,909.4479244692502,909.4479244692502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482034463,-138.76371482034463,-138.76371482034463,0.0,0.0,0.0,28.09039364542815,28.09039364542815,28.09039364542815,-110.67332117491647,-110.67332117491647,-110.67332117491647,0.0,0.0,0.0,0.0,0.0,0.0,798.7746032943337
2022-07-01,909.866320845012,649.4310680503136,1146.011085153888,909.866320845012,909.866320845012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264719795,-69.41011264719795,-69.41011264719795,0.0,0.0,0.0,65.99358106481336,65.99358106481336,65.99358106481336,-3.4165315823846285,-3.4165315823846285,-3.4165315823846285,0.0,0.0,0.0,0.0,0.0,0.0,906.4497892626273
2022-07-02,910.2847172207738,907.7164526582858,1392.3261861163141,910.2847172207738,910.2847172207738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0957975902718,139.0957975902718,139.0957975902718,0.0,0.0,0.0,106.54405926258801,106.54405926258801,106.54405926258801,245.6398568528598,245.6398568528598,245.6398568528598,0.0,0.0,0.0,0.0,0.0,0.0,1155.9245740736337
2022-07-03,910.7031135965357,1273.6169665050334,1727.421918526345,910.7031135965357,910.7031135965357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441268594,452.57243441268594,452.57243441268594,0.0,0.0,0.0,149.18019240221122,149.18019240221122,149.18019240221122,601.7526268148973,601.7526268148973,601.7526268148973,0.0,0.0,0.0,0.0,0.0,0.0,1512.455740411433
2022-07-04,911.1215099722975,777.1130122841067,1242.0489196229241,911.1215099722975,911.1215099722975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011223862,-100.45487011223862,-100.45487011223862,0.0,0.0,0.0,193.29730297319867,193.29730297319867,193.29730297319867,92.84243286096007,92.84243286096007,92.84243286096007,0.0,0.0,0.0,0.0,0.0,0.0,1003.9639428332576
2022-07-05,911.5399063480594,768.9064868739155,1245.035935379782,911.5399063480594,911.5399063480594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136886934,-140.28136136886934,-140.28136136886934,0.0,0.0,0.0,238.26405680541114,238.26405680541114,238.26405680541114,97.98269543654189,97.98269543654189,97.98269543654189,0.0,0.0,0.0,0.0,0.0,0.0,1009.5226017846013
2022-07-06,911.9583027238212,828.1351839833386,1278.703147421884,911.9583027238212,911.9583027238212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305438864,-142.75817305438864,-142.75817305438864,0.0,0.0,0.0,283.4398179428808,283.4398179428808,283.4398179428808,140.6816448884921,140.6816448884921,140.6816448884921,0.0,0.0,0.0,0.0,0.0,0.0,1052.6399476123133
2022-07-07,912.3766990995829,876.8531255696148,1339.1028747885,912.3766990995829,912.3766990995829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371481970014,-138.76371481970014,-138.76371481970014,0.0,0.0,0.0,328.19242992616284,328.19242992616284,328.19242992616284,189.42871510646268,189.42871510646268,189.42871510646268,0.0,0.0,0.0,0.0,0.0,0.0,1101.8054142060455
2022-07-08,912.7950954753447,982.9984044412658,1448.6625497429025,912.7950954753447,912.7950954753447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.4101126468799,-69.4101126468799,-69.4101126468799,0.0,0.0,0.0,371.9158576181766,371.9158576181766,371.9158576181766,302.5057449712967,302.5057449712967,302.5057449712967,0.0,0.0,0.0,0.0,0.0,0.0,1215.3008404466414
2022-07-09,913.2134918511066,1227.1267965875536,1683.6096929944595,913.2134918511066,913.2134918511066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758984026,139.09579758984026,139.09579758984026,0.0,0.0,0.0,414.04711994492067,414.04711994492067,414.04711994492067,553.1429175347608,553.1429175347608,553.1429175347608,0.0,0.0,0.0,0.0,0.0,0.0,1466.3564093858674
